_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,DEP_AMORT_EXP_OPS,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,DISP_TRNFR,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CAP_EXP,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
107,106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,,626-858-8541,210 W. SAN BERNARDINO ROAD,COVINA,91723,RAJESH SHARMA,516,516,336,1181,1090,740,1751,0,0,21,813,38,112,5746,0,6245,6332,3840,8055,0,0,120,3344,137,437,28510,0,5733,7461,2694,25693,0,0,511,12797,401,2078,57368,85135866,108722660,37819104,116866356,0,0,1660012,55768972,1472004,6399835,413844809,29226287,51880851,9009195,103695727,0,0,1809998,56481034,1222747,11546259,264872098,6128571,87246573,131783003,33675689,182213611,-2509154,0,0,968920,88814274,0,2694751,0,0,0,9040900,540057138,0,4620827,0,0,4620827,27115580,28820508,15661764,42969299,0,0,2501090,23435732,0,2776623,143280596,1865109,145500420,4180834,4853698,5137456,0,0,992751,3628076,0,5273767,0,294352492,299626259,0,137766152,25649199,163415351,519693902,344460495,175233407,104375428,10059650,0,752710095,11734775,129575961,3616686,133192647,0,202251880,3616686,198635194,331827841,420882254,752710095
108,106500867,EMANUEL MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Stanislaus,06 - North San Joaquin,516,Investor - Ptnr.,Comparable,,209-664-5000,825 DELBON AVENUE,TURLOCK,95382,MURALI NAIDU,209,209,105,549,343,100,716,0,0,34,292,6,13,2053,0,2884,1802,522,2841,0,0,144,937,29,47,9206,0,5581,3561,1031,12486,0,0,431,6396,3,795,30284,127591901,78588059,18696654,128387865,0,0,6781267,51561593,1622475,1874008,415103822,148594155,101787308,21940566,249733219,0,0,14385648,143542018,63629,16975394,697021937,6680403,259604840,170407025,38489524,360593193,0,0,0,19772920,155400037,0,1686104,0,0,0,16488502,1029122548,0,0,0,0,0,16581216,9968342,2147696,17527891,0,0,872892,35905174,0,0,83003211,1253178,77223751,1667917,0,200560,0,0,0,0,0,51387,0,162452926,162504313,0,0,0,0,101395769,59932159,41463610,444586,7066143,56367623,267846275,51354,52944156,0,52944156,828667,0,0,0,53772823,214073452,267846275
109,106190280,ENCINO HOSPITAL MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,905,Investor - Corp.,Comparable,,818-995-5002,16237 VENTURA BOULEVARD,ENCINO,91436,EM GARCIA,148,148,148,345,48,19,60,0,0,39,0,8,10,529,0,3703,331,119,1235,0,0,322,0,8,45,5763,0,377,166,71,732,0,0,617,0,14,172,2149,36360871,3695651,1827756,12831102,0,0,4870355,0,62418,352351,60000504,2227337,1453927,479239,3313058,0,0,2478574,0,58514,754645,10765294,1494961,30287487,2457300,1441907,12370364,0,0,0,6873489,0,0,120932,0,0,0,542058,55588498,0,0,0,0,0,8107439,2681024,865088,3773795,0,0,470320,0,0,-720366,15177300,67358,15829767,352437,0,0,0,0,0,0,0,243201,0,124055119,124298320,0,0,0,0,48006523,25809681,22196842,1209469,0,0,147704631,101172,117886804,443815,118330619,276765,1805672,443815,1361857,119969241,27735390,147704631
110,106154022,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD,20241,01/01/2024,03/31/2024,Open,Kern,09 - Central,617,Investor - Corp.,Comparable,,661-323-5500,5001 COMMERCE DRIVE,BAKERSFIELD,93309,MARTHA SAMORA,86,86,70,269,73,37,38,0,0,46,31,0,0,494,0,3258,818,549,424,0,0,578,474,0,0,6101,0,0,0,0,0,0,0,0,0,0,0,0,10282695,2512825,1624042,1263696,0,0,1816271,1452538,0,0,18952067,0,0,0,0,0,0,0,0,0,0,0,308164,2944363,441545,898813,762369,0,0,0,878596,1043311,0,0,0,0,0,0,7277161,0,0,0,0,0,7030168,2071280,725229,501327,0,0,937675,409227,0,0,11674906,19061,11813037,280452,0,0,0,0,0,0,0,2721907,0,6811195,9533102,0,0,0,0,14768136,7329728,7438408,2531600,10915674,5168036,35586820,650305,4971858,0,4971858,0,8975745,0,8975745,13947603,21639217,35586820
111,106504079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,20241,01/01/2024,03/31/2024,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Comparable,,209-857-3300,1303 MABLE AVENUE,MODESTO,95355,AL WAZWAZ,50,50,42,177,13,4,47,0,0,0,36,0,9,286,0,2285,160,58,662,0,0,0,480,0,109,3754,0,0,0,0,0,0,0,0,0,0,0,0,7048747,480158,167178,1960589,0,0,0,1439320,0,333495,11429487,0,0,0,0,0,0,0,0,0,0,0,100608,1089191,67523,97172,1161555,0,0,0,0,750127,0,0,0,0,0,164314,3430490,0,0,0,0,0,5885530,407510,69136,789109,0,0,0,680632,0,167080,7998997,13404,6642968,77284,0,0,0,0,0,0,0,0,0,3788176,3788176,0,0,0,0,4310527,3702329,608198,0,1690148,647813,6734335,175158,2591131,0,2591131,0,0,0,0,2591131,4143204,6734335
112,106334678,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,20241,01/01/2024,03/31/2024,Open,Riverside,12 - Inland Counties,1111,Investor - Corp.,Comparable,,951-246-6500,35470 WHITEWOOD ROAD,MURRIETA,92563,PERRY EBELTOFT,50,50,45,135,49,17,52,0,0,14,40,0,1,308,0,1499,680,236,602,0,0,208,488,0,11,3724,0,0,0,0,0,0,0,0,0,0,0,0,4690626,2114354,759904,1820770,0,0,628225,1510125,0,34507,11558511,0,0,0,0,0,0,0,0,0,0,0,221869,529008,460731,491088,1093066,0,0,0,127373,831207,0,0,0,0,0,12271,3766613,0,0,0,0,0,4071580,1613038,254230,692753,0,0,488793,649930,0,21574,7791898,8654,7332040,103044,0,0,0,0,0,0,0,1795428,0,4584524,6379952,0,0,0,0,3631267,2458762,1172505,0,14053805,612608,22218870,31684,3785379,2757050,6542429,0,12753595,2757050,9996545,16538974,5679896,22218870
113,106304585,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,20241,01/01/2024,03/31/2024,Open,Orange,13 - Orange,1015,Investor - Ptnr.,Comparable,,714-832-9200,15120 KENSINGTON PARK DRIVE,TUSTIN,92782,PAULA REDMOND,65,65,63,214,78,0,31,0,0,26,90,0,0,439,0,2796,1138,0,380,0,0,241,1172,0,1,5728,0,0,0,0,0,0,0,0,0,0,0,0,8980121,3644562,0,1218104,0,0,754283,3751001,0,2497,18350568,0,0,0,0,0,0,0,0,0,0,0,226124,2739409,1371819,0,683072,0,0,0,388415,2156727,0,0,0,0,0,0,7565566,0,0,0,0,0,6130054,2227834,0,520022,0,0,356573,1548053,0,2466,10785002,18566,9654635,205314,0,1449,0,0,0,0,0,2893283,0,5408102,8301385,0,0,0,0,5843854,2996588,2847266,0,26568413,63671,37780735,32067,5043899,2518495,7562394,0,24505997,2518495,21987502,29549896,8230839,37780735
114,106040962,ENLOE HEALTH,20241,01/01/2024,03/31/2024,Open,Butte,01 - Northern California,219,Non Profit Corp.,Comparable,,530-332-7300,1531 ESPLANADE,CHICO,95926,MIKE WILTERMOOD,338,317,243,2212,431,117,1092,0,0,203,710,9,26,4800,0,10869,2429,646,4297,0,0,629,2587,45,65,21567,0,38454,5680,819,20535,0,0,6912,28151,137,3312,104000,281546444,62103389,18133119,110869365,0,0,17920664,67306550,121817,2222073,560223421,262633763,50575792,9070026,116664078,0,0,46451726,136655305,197392,7595466,629843548,9014175,459452126,98634560,8841756,206025901,0,0,0,43128984,115607745,0,3419217,0,0,0,8403072,952527536,0,0,0,0,0,83548674,13464234,17503125,21002150,0,0,19949287,83281161,143644,-1352842,237539433,536633,233418541,8337148,0,9305136,0,0,0,0,0,5343183,183494135,294009476,482846794,0,4729246,0,4729246,683058305,475176827,207881478,29246233,267804699,5935725,998444175,7252310,130528817,377727,130906544,54168957,379976829,377727,379599102,564674603,433769572,998444175
115,106104089,EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,20241,01/01/2024,03/31/2024,Open,Fresno,09 - Central,605,Investor - Corp.,Psychiatric Health Facilities,,559-600-7180,4411 E. KINGS CANYON ROAD,FRESNO,93702,LUANA MURPHY,16,16,16,0,0,50,0,8,0,0,0,0,1,59,0,0,0,1270,0,115,0,0,0,0,44,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897547,0,81274,0,0,0,0,31096,1009917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122847,0,0,11124,0,0,0,0,0,0,0,0,4256,138227,0,0,0,0,0,0,0,774700,0,70150,0,0,0,0,26840,871690,0,1456920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,106197931,EXODUS RECOVERY - PHF,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,927,Investor - Corp.,Psychiatric Health Facilities,,310-945-3350,9808 VENICE BOULEVARD,CULVER CITY,90232,LUANA MURPHY,16,16,16,0,0,50,0,8,0,0,0,0,1,59,0,0,0,1270,0,115,0,0,0,0,44,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897547,0,81274,0,0,0,0,31096,1009917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122847,0,0,11124,0,0,0,0,0,0,0,0,4256,138227,0,0,0,0,0,0,0,774700,0,70150,0,0,0,0,26840,871690,0,1456920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,106474007,FAIRCHILD MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Siskiyou,01 - Northern California,203,Non Profit Corp.,Comparable,Rural,530-842-4121,444 BRUCE STREET,YREKA,96097,JONATHON ANDRUS,25,25,25,155,0,103,0,0,0,51,0,0,1,310,0,672,0,267,0,0,0,171,0,0,2,1112,0,14552,0,9489,0,0,0,6068,0,0,1029,31138,9146120,0,5044672,0,0,0,3151909,0,0,13297,17355998,21261931,0,14459940,0,0,0,15440865,0,0,1171731,52334467,1525947,17231264,0,15826682,0,0,0,0,5823906,0,0,22521,0,0,0,0,40430320,0,0,0,0,0,13176787,0,3677930,0,0,0,11242921,0,0,1162507,29260145,391774,32411904,1385440,0,0,0,0,0,0,0,23307006,0,29225969,52532975,12464525,0,0,12464525,103761687,71349783,32411904,0,0,0,97409404,1935848,10225040,0,10225040,0,0,0,0,10225040,87184364,97409404
118,106301357,FOOTHILL REGIONAL MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Orange,13 - Orange,1015,Investor - Corp.,Comparable,,714-619-7700,14662 NEWPORT AVENUE,TUSTIN,92780,ARACELI LONERGAN,147,147,64,326,197,33,371,0,0,137,59,0,33,1156,0,1385,837,93,2971,0,0,275,126,0,75,5762,0,86,256,83,673,0,0,205,288,0,198,1789,27542881,21195172,16478432,34303884,0,0,14052780,6170296,0,2164097,121907542,770590,4092387,634307,5957899,0,0,5707409,2025931,0,742174,19930697,3096318,23044460,21873121,4613546,43030885,-363830,0,0,8352435,9067179,0,0,0,0,0,2245485,114959599,28154956,0,0,0,28154956,5269011,30908344,12622792,-4445681,0,0,10712715,-12946480,0,12912895,55033596,64401,49422286,303713,0,-4272886,0,0,0,0,0,0,0,70569807,70569807,0,0,0,0,21370105,15339680,6030425,1171197,161003515,0,238774944,492154,75934398,9861838,85796236,0,170973315,9861838,161111477,246907713,-8132769,238774944
119,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MC - EUCLID,20241,01/01/2024,03/26/2024,Open,Orange,13 - Orange,1014,Investor - Corp.,Comparable,,714-966-7200,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,RANDY ROGERS,400,334,217,718,661,127,1510,0,0,15,381,14,66,3492,0,4770,4412,739,6755,0,0,87,1635,20,169,18587,0,778,1335,281,6596,0,0,299,1788,48,465,11590,157806848,157666738,25387693,234320921,0,0,3221890,62049717,835145,5167930,646456882,17504451,39683058,3313675,119598855,0,0,1974563,34791404,620918,5903594,223390518,4458907,161071761,181951070,24011311,327535395,-4284865,0,0,4915742,77183679,0,1330118,0,0,0,10490344,788663462,824222,12871940,0,0,13696162,14239538,16222948,8974922,39256321,0,0,369114,15691312,125945,0,94880100,728349,102102802,2423433,0,-21052,0,0,0,0,0,0,0,180751616,180751616,0,0,0,0,220802180,141211769,79590411,3892153,72079,14069868,278376127,1127791,68101139,0,68101139,5750327,0,0,0,73851466,204524661,278376127
120,106014034,FREMONT HOSPITAL,20241,01/01/2024,03/31/2024,Open,Alameda,05 - East Bay,421,Investor - Corp.,Comparable,,510-796-1100,39001 SUNDALE DRIVE,FREMONT,94538,PATRICIA WILLIAMS,148,148,148,82,53,211,0,338,0,124,429,0,7,1244,0,1202,547,1622,0,4011,0,878,3157,1,54,11472,0,31,119,0,0,0,0,721,1384,0,4,2259,3365600,1531600,4541600,0,11230800,0,2458400,8696615,2185,151200,31978000,19510,89340,0,0,0,0,551885,1072160,0,3600,1736495,321456,1413927,618410,1602423,0,0,3140661,0,1334127,4211417,0,2185,0,0,0,440,12645046,0,0,0,0,0,1649727,1002530,2939177,0,8090139,0,1676158,5557358,0,154360,21069449,0,14224889,379785,1309567,267904,0,0,0,0,0,0,0,15815343,15815343,0,0,125872256,125872256,41687617,14400624,27286993,298049,909970,66393807,236576418,61779,5151214,0,5151214,0,0,0,0,5151214,231425204,236576418
121,106400480,FRENCH HOSPITAL MEDICAL CENTER - SAN LUIS OBISPO,20241,01/01/2024,03/31/2024,Open,San Luis Obispo,08 - Mid-Coast,801,Non Profit Corp.,Comparable,,805-543-5353,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,ALAN IFTINJUK,98,72,59,569,210,19,156,0,0,39,321,6,3,1323,0,2302,843,88,638,0,0,186,885,12,3,4957,0,16528,2749,312,3902,0,0,681,12715,593,605,38085,65514224,26604430,2792716,14466633,0,0,4874265,20090676,194076,33847,134570867,61434422,13995852,1557269,14649174,0,0,4612114,36694957,1399115,423474,134766377,481064,105738952,35353122,3072102,25681600,0,0,0,7748424,34079069,0,3023900,0,0,0,1354037,216532270,0,2081927,0,4634844,6716771,20455499,5247160,587976,5516134,0,0,1607461,25927897,106097,73521,59521745,371899,56491165,2598339,0,432912,0,0,0,0,0,13261289,0,49533037,62794326,0,0,0,0,120094602,41310541,78784061,17189287,10799450,0,169567124,2703919,37760328,2367231,40127559,0,63513366,2367231,61146135,101273694,68293430,169567124
122,106104047,FRESNO SURGICAL HOSPITAL,20241,01/01/2024,03/31/2024,Open,Fresno,09 - Central,605,Investor - Ptnr.,Comparable,,559-431-8000,6125 NORTH FRESNO STREET,FRESNO,93710,DANIELLE HOLDRIDGE-ZEUNER,27,27,27,126,22,0,4,0,0,28,55,0,0,235,0,226,56,0,5,0,0,52,105,0,0,444,0,1374,679,18,508,0,0,139,1043,0,48,3809,9226864,1621957,0,274133,0,0,2260191,3868255,0,0,17251400,24116609,13071453,193017,6005757,0,0,2730559,22759763,0,724722,69601880,615278,21993543,9794182,186247,6518391,0,0,0,3381502,15706167,0,0,0,0,0,713511,58908821,0,0,0,0,0,10734652,4899228,6770,-238500,0,0,1609248,10921851,0,11210,27944459,61642,22486570,1480057,0,0,0,0,0,0,0,6112264,0,16824862,22937126,0,0,0,0,76222921,22441929,53780992,80517,0,78996496,155795131,330029,11345560,3417453,14763013,0,55730074,3417453,52312621,67075634,88719497,155795131
123,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Orange,13 - Orange,1012,Investor - Corp.,Comparable,,714-537-5160,12601 GARDEN GROVE BOULEVARD,GARDEN GROVE,92843-1908,DAN BROTHMAN,167,167,167,289,162,55,170,0,0,31,22,10,13,752,0,1348,764,250,610,0,0,129,112,26,30,3269,0,299,453,439,2857,0,0,419,426,96,210,5199,18123547,10999217,2961151,7595131,0,0,1827652,1771810,333705,370574,43982787,1900424,2875637,1703048,11288192,0,0,1944143,1629491,368182,676018,22385135,992529,15296684,8520469,4035487,15781202,-720027,0,0,3032553,3149973,0,701887,0,0,0,0,50790757,0,0,0,0,0,4727286,5354386,1348739,3102121,0,0,739243,251328,0,54062,15577165,288473,18509496,430208,0,10000,0,0,0,0,0,69954,0,174922527,174992481,0,0,0,0,56969322,33311440,23657882,11129455,80995,0,209860813,1120458,111154671,518194,111672865,184674,26541072,518194,26022878,137880417,71980396,209860813
124,106190315,GARFIELD MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,HERBERT VILLAFUERTE,210,210,210,459,568,151,599,0,0,35,387,37,86,2322,0,2949,3178,744,2844,0,0,204,1653,74,200,11846,0,1441,1998,285,1897,0,0,86,1134,36,87,6964,71681030,90054780,14808740,80326091,0,0,4348163,39348249,1549212,6225972,308342237,18036690,31663894,2831641,36258455,0,0,1723292,24440236,621113,1177621,116752942,2009354,79131044,119313250,9569440,122796425,-1137463,0,0,2566314,40767283,0,1549924,0,0,0,5114154,381679725,3423669,28242685,0,1918952,33585306,10586676,5829093,9208404,22030805,0,0,3505141,24940154,620401,280086,77000760,266130,79463213,1549892,0,857547,0,0,0,0,0,83827650,28667312,25433966,137928928,0,0,0,0,43375687,28535155,14840532,3900495,1296651,2598346,160564952,880938,123009417,527400,123536817,15146084,1365633,527400,838233,139521134,21043818,160564952
125,106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,,323-644-2000,1891 EFFIE STREET,LOS ANGELES,90026,PHIL WONG,55,55,55,0,0,0,0,46,0,49,0,0,0,95,0,0,0,0,0,3720,0,270,0,0,0,3990,0,0,0,0,0,16521,0,6785,0,0,0,23306,0,0,0,0,5045232,0,370322,0,0,0,5415554,0,0,0,0,5204607,0,2466195,0,0,0,7670802,0,0,0,0,0,0,921146,0,67423,0,0,0,0,0,0,0,988569,0,0,0,0,0,0,0,0,0,9328693,0,2769094,0,0,0,12097787,14290,11896234,158201,222173,439347,0,0,0,0,0,6670433,8623569,12678487,27972489,0,0,762651,762651,25481379,15655178,9826201,1089047,925000,0,40575388,26506,1119979,353301,1473280,7711787,7161287,353301,6807986,15993053,24582335,40575388
126,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,20241,01/01/2024,03/31/2024,Open,Monterey,08 - Mid-Coast,709,Non Profit Corp.,Comparable,Rural,831-385-6000,300 CANAL STREET,KING CITY,93930,RENA SALAMACHA,73,73,73,42,3,9,30,0,0,13,0,0,2,99,0,2517,10,40,482,0,0,155,0,0,12,3216,0,6352,521,909,19657,0,0,6440,0,35,398,34312,5044623,117440,469427,1633084,0,0,1044115,0,0,31439,8340128,7578647,613775,1530271,27611309,0,0,8614218,0,52573,1231385,47232178,1408671,7319089,229092,4278631,21985100,-48487,0,0,2042756,0,0,33118,0,0,0,60705,37308675,0,0,0,0,0,5304181,502123,-2230446,7259293,0,0,7615577,0,19455,-206552,18263631,66494,18234956,362775,0,190971,0,0,0,0,0,3518949,36907724,754344,41181017,0,0,0,0,55789553,37623930,18165623,3824014,153246,0,63323900,794272,9897974,246616,10144590,0,1025964,246616,779348,10923938,52399962,63323900
127,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CTR,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,909,Non Profit Corp.,Comparable,,818-502-1900,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,JILL WELTON,304,227,148,706,362,353,871,0,0,13,338,35,32,2710,0,3602,1593,2105,3646,0,0,46,1128,103,97,12320,0,2918,1246,544,7449,0,0,94,3596,514,80,16441,69043925,38966864,15934763,73302404,0,0,677993,26992401,1209094,1018343,227145787,25174562,12827867,2420431,47881845,0,0,1258007,20896593,2932788,29646,113421739,2660317,75863070,43106978,11749683,100417751,-1599731,0,0,1409584,31732420,0,8038813,0,0,0,3777695,277156580,0,3954295,0,0,3954295,16540805,8095798,6557906,20755353,0,0,451451,14778439,42094,143395,67365241,550490,82167471,2501265,0,711773,0,0,0,0,0,0,0,102619078,102619078,0,0,0,0,151255547,30483669,120771878,9661615,6903605,0,239956176,3822172,95655808,1763764,97419572,0,468639167,1763764,466875403,564294975,-324338799,239956176
128,106190328,GLENDORA HOSPITAL,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,,626-852-5000,150 W ROUTE 66,GLENDORA,91740,DOUGLAS MACKAY,63,63,63,156,151,0,0,0,0,85,0,2,0,394,0,2391,2196,0,0,0,0,889,0,28,0,5504,0,717,0,0,0,0,0,161,0,0,0,878,5025713,3798581,0,0,0,0,2510525,0,28659,0,11363478,447215,0,0,0,0,0,116315,0,0,0,563530,0,2645150,1435348,0,0,0,0,0,1674442,0,0,16958,0,0,0,0,5771898,0,0,0,0,0,2827778,2363233,0,0,0,0,952398,0,11701,0,6155110,12257,5130817,254466,0,133654,0,0,0,0,0,5675468,0,5216896,10892364,0,0,0,0,23969518,1881583,22087935,2173395,1457235,1816336,38427265,30086,1217768,938166,2155934,0,29331614,938166,28393448,30549382,7877883,38427265
129,106110889,GLENN MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Glenn,01 - Northern California,223,Investor - Corp.,Comparable,Rural,530-934-1800,1133 WEST SYCAMORE STREET,WILLOWS,95988,BARBARA RYDGREN,47,25,25,35,0,3,18,0,0,3,0,0,1,60,0,1527,0,41,100,0,0,9,0,0,10,1687,0,4352,0,802,2563,0,0,983,0,0,401,9101,5987921,0,203142,254421,0,0,34754,0,0,56711,6536949,3103457,0,1183431,2861222,0,0,459701,0,0,450208,8058019,257628,4247232,0,892811,1887283,0,0,0,221229,0,0,0,0,0,0,0,7506183,0,0,0,0,0,4844146,0,493763,1228360,0,0,273226,0,0,249290,7088785,566559,8099921,12985,0,0,0,0,0,0,0,6300651,0,16230615,22531266,0,0,0,0,7390124,7203466,186658,0,0,0,22717924,0,3462616,0,3462616,0,34051656,0,34051656,37514272,-14796348,22717924
130,106420483,GOLETA VALLEY COTTAGE HOSPITAL,20241,01/01/2024,03/31/2024,Open,Santa Barbara,10 - Santa Barbara/Ventura,807,Non Profit Corp.,Comparable,,805-967-3411,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,RONALD C. WERFT,48,24,11,201,13,8,33,0,0,5,62,0,5,327,0,550,44,27,87,0,0,20,147,0,7,882,0,6607,528,395,3622,0,0,348,5308,148,100,17056,13843203,1741543,412822,2180312,0,0,566622,5489217,0,442417,24676136,32634748,2749600,1525541,11045998,0,0,1449953,23406334,375668,845535,74033377,2041643,37221778,3799334,1739968,10618153,0,0,0,1040145,7825187,0,788125,0,0,0,854205,65928538,0,0,0,0,0,8439516,691809,198395,2608157,0,0,976430,19728550,0,138118,32780975,264022,25530908,1863441,896278,5684365,0,0,0,0,0,21065023,98764579,27814680,147644282,0,0,0,0,163353447,76022245,87331202,17434090,44023866,0,296433440,1975912,15213104,0,15213104,456311,917430,0,917430,16586845,279846595,296433440
131,106150775,GOOD SAMARITAN HOSPITAL - BAKERSFIELD,20241,01/01/2024,03/31/2024,Open,Kern,09 - Central,617,Investor - Ptnr.,Comparable,,661-215-7500,901 OLIVE DRIVE,BAKERSFIELD,93308,JAGDEEP DILLON,64,64,55,120,6,495,65,6,0,44,0,0,1,737,0,556,37,1738,216,104,0,224,0,0,2,2877,0,1544,89,121,9665,0,0,572,0,0,108,12099,5383801,268685,12407302,4082723,443618,0,1492858,0,0,17877,24096864,614249,25493,32568,2747047,0,0,426473,0,0,15090,3860920,36723,3635936,241960,11250039,482051,-945000,680103,0,1464838,0,0,0,0,0,0,13079,16859729,0,0,0,0,0,2325391,52218,2134831,6347719,-236485,0,454493,0,0,19888,11098055,192331,10978728,198713,0,15100,0,0,0,0,0,7137985,0,6109875,13247860,0,0,0,0,9780113,7804347,1975766,0,0,0,15223626,30527,7827076,5139590,12966666,0,27497392,5139590,22357802,35324468,-20100842,15223626
